clean_text,target_label,split,is_synthetic
HELP 12 WOMEN EXPECTING INFANTS IN KERALA NEED OXYGEN & FOOD SUPPLIES #PregnantWomen #KeralaFloods @WHO @UNICEF,Resource Requests,train,True
"NEED VOLUNTEERS 4 RESCUE & RELIEF WORK IN THALASSEMBLY, MUMBAI AFTER RAINS #MumbaiRains @NDRF @RedCross",Resource Requests,train,True
"URGENT PLEASE HELP at 123 Main St, #FloodedHomes in Brooklyn 200 ppl stranded, need FOOD & WATER ASAP #HurricaneHelp @RedCross @NYPD",Resource Requests,train,True
"PLEASE SHARE my mom needs MEDICAL OXYGEN @Allapuzha Medical Mission Hospital, 9961452906 #KeralaFloods @CMOKerala",Resource Requests,train,True
"GROUP of 12 need RESCUE 5 kids, 2 seniors with heart conditions from 456 Oceanview Apt, #HurricaneZone, LA @NDRF @LAfiredept",Resource Requests,train,True
"CALLING ALL DRIVERS 4-WHEEL DRIVE pls HELP us transport FOOD to 789 Flooded Rd, #Tornado Alley, OK @AmericanRedCross @OKStateTroopers",Resource Requests,train,True
NEED SHELTER for 15 families with young kids & pets @LacofD @EmergencyNetNews,Resource Requests,train,True
"HELP @RedCross pls send POWER GENERATORS 2,000 homes without electricity in #HurricaneDorian #BahamasRelief @BAHAMAS Gov",Resource Requests,train,True
"PLEASE we r in desperate NEED of BABY SUPPLIES diapers, formula, nappies @PuertoRicoRelief @SalvationArmyUSA",Resource Requests,train,True
"URGENT CALL pls @RedCross we need TRANSPORT for critical patients from 321 Hospital Rd, #FloodedHospitals #KeralaCrisis",Resource Requests,train,True
PLEASE SHARE my grandma needs BABY FOOD 100+ elderly with medical conditions need assistance @NDRF @IndianRedCross,Resource Requests,train,True
"GROUP of 3 in medical NEED please HELP @NYPD @FDNY pls send MEDICAL SUPPLIES & STAFF to 456 Riverwood Apt, #FloodedHomes #HurricaneZone",Resource Requests,train,True
"PLEASE HELP! group of 5 ppl stranded in KERALA FLOODS need WATER & FOOD ASAP in Pettah, Kochi #KeralaFloods @NDRF",Resource Requests,train,True
"URGENT need MEDICAL SUPPLIES for 3 kids aged 2, 4 & 6 with fever in Jammu Kashmir flood zone pls DM @RedCross #JammuFloods & #KashmirFloods",Resource Requests,train,True
"stuck on 3rd floor in DELHI FLOODS with 8 month old baby need BABY FOOD & POWER GENERATOR ASAP in Sector 16, Noida #DelhiFloods @NDRF",Resource Requests,train,True
"GROUP OF 12 NEED TRANSPORT to escape FLOODS in Assam, need boats or rafts pls help @IndianNavy #AssamFloods",Resource Requests,train,True
"@RedCross pls send HELP to Thane, MUMBAI FLOODS 5 ppl stuck in water, need RESCUE BOAT ASAP #MumbaiFloods",Resource Requests,train,True
"PLEASE SEND WATER & FOOD to Nagpur, MAHARASHTRA FLOODS 12 families in Shanti Nagar, need supplies ASAP #MaharashtraFloods @NDRF",Resource Requests,train,True
"GROUP OF 5 NEED SHELTER in Chennai, need TENT & BLANKETS pls help @TamilNaduGovt #ChennaiFloods",Resource Requests,train,True
anyone in #Bangladesh FLOODS have POWER GENERATORS 2 pls donate to help 20 families in Jamalpur #BangladeshFloods @UNICEF,Resource Requests,train,True
"PLEASE HELP 10 ppl in Kerala FLOODS need BABY DIAPERS & WIPES ASAP in Ernakulam, need baby supplies #KeralaFloods @NDRF",Resource Requests,train,True
"GROUP OF 7 NEED RESCUE in Odisha, need HELICOPTER HELP ASAP in Puri, need rescue contact info pls DM @IndianAirForce #OdishaFloods",Resource Requests,train,True
"PLEASE HELP! group of 12 need food & water in Queens, NY! our building has no power #HurricaneHelp @RedCross @NDRF",Resource Requests,train,True
"just found out our hospital's running out of antibiotics 4 kids with diabetes, pls help! contact @ICU4Kids @NYC_Emergency",Resource Requests,train,True
kerala floods are a nightmare. cant imagine 400 ppl stranded in Ernakulam & we r running out of food pls help #KeralaFloods @NDMA,Resource Requests,train,True
"i m stuck in puerto rico, no food, no water, no power. pls send supplies ASAP! address is 123 10th st, san juan #HurricaneRelief @FEMA",Resource Requests,train,True
"@NYPD need ppl 2 help search 4 my 80yr mom, missing in Brooklyn since hurricane. pls RT & DM with info #NYCStorm #HurricaneRelief",Resource Requests,train,True
"urgent help needed in New Orleans, LA! 300 ppl need shelter, pls DM @RedCross @NDRF",Resource Requests,train,True
"just got word our community center is a hub 4 hurricane aid, pls donations of diapers, formula, & wipes #HurricaneHelp @NOLAReady",Resource Requests,train,True
"anyone have a generator 2 lend in Brooklyn? pls DM me ASAP, its getting dark & power's out #NYCStorm @NYPD",Resource Requests,train,True
"my 2yr old has asthma, pls send inhalers & oxygen masks to 456 main st, baltimore, md #HurricaneRelief @MD_Emergency",Resource Requests,train,True
"rescue team needed 4 flooded areas in Mumbai, pls DM @NDMA @NDRF #MumbaiFloods",Resource Requests,train,True
"PLEASE HELP, 20 families stuck in #CalgaryFlood shelter at 345 17th ave sw, no food, no blankets, pls send help ASAP.",Resource Requests,train,True
"URGENT ppl stranded in #HondurasHurricane shelter on 14th st & 5th ave, need baby food & diapers 4 30 kids, pls send ASAP.",Resource Requests,train,True
"Group of 12 ppl need medical aid at #SriLankaFlood hospital on Colombo Rd, need insulin 4 2 ppl w diabetes, contact @RedCross pls.",Resource Requests,train,True
"Cant find food @ #IndonesiaFlood market @ gandaria village, need rice 4 50 ppl, pls help, send to @BPKP_ID.",Resource Requests,train,True
"Need transportation help @ #MyanmarFlood airport, 100 ppl stranded, pls contact @NDRF, need rescue ASAP.",Resource Requests,train,True
"URGENT: 50 ppl w chronic medical conditions @ #PhilippinesFlood shelter on Makati Rd, need oxygen tanks, pls respond @PhilRedCross.",Resource Requests,train,True
"PLEASE RESPOND, have no phone signal @ #PapuaNewGuineaFlood island of Manus, need rescue boat ASAP, 50 ppl stranded.",Resource Requests,train,True
"Group of 12 ppl stuck @ #MexicoEarthquake hotel on calle 1, need food, water, medical aid, pls send help, cc @SARMexico.",Resource Requests,train,True
"NEED HELP ASAP, 100 ppl stranded @ #SomaliaFlood shelter on Mogadishu St, need shelter, water, food, contact @UNHCR pls.",Resource Requests,train,True
"PLEASE HELP! @RedCross & @NDRF my neighbor at 1431 Oak St, Apt 3 has a 4 yr old w/ asthma need OXYGEN & FOOD ASAP #FloodRelief #TexasFloods",Resource Requests,train,True
"Need a group of 12 people rescued from 3456 Pine St, we r trapped in our homes & cannot move due to heavy rain #CaliforniaFloods #RescueMission",Resource Requests,train,True
"@NDRF pls send more ambulances 2 area of flooding @ 23rd Main Rd, BTM Layout, Bangalore we need MEDICAL AID 4 our critically injured loved ones #BangaloreFloods #MedicalEmergency",Resource Requests,train,True
"its been 3 days since the storm hit, still no power @ 123 Main St, NYC we are dying of heat pls send GENERATOR ASAP #HurricaneHelp #PowerOutage",Resource Requests,train,True
"NEED FOOD & WATER for my family of 6 at 4567 Elm St, we've been stuck in our home for 2 days & r running out of supplies pls HELP #MichiganFloods #FloodRelief",Resource Requests,train,True
"group of seniors at Sunshine Home, 901 Oak St need MEDICAL SUPPLIES & TRANSPORTATION to hospitals ASAP #TornadoRelief #SeniorCare",Resource Requests,train,True
"my sister's newborn is struggling 2 breathe at 2345 Cedar St, @NDRF pls send OXYGEN TANK ASAP #TornadoRelief #NewbornCare",Resource Requests,train,True
"NO POWER @ 6789 Maple St, need GENERATOR ASAP to keep our oxygen machines running pls HELP #CaliforniaFloods #DisasterRelief",Resource Requests,train,True
"plz send rescue team 2 3456 Maple St, we r trapped in our flooded basement with 2 kids, pls hurry #TornadoRelief #RescueMission",Resource Requests,train,True
"NEED BABY SUPPLIES (diapers, formula, etc) 4 our little one at 1234 Oak St, we are stranded here with limited resources pls HELP #FloodingInHouston #BabyCare",Resource Requests,train,True
"@RedCross pls help get medical aid 2 3 families stranded in flooded homes n old town road, kerala. babies & elderly r at risk #KeralaFloods",Resource Requests,train,True
"NEED HELP ASAP!! group of 12 need shelter at 123 main st, coastal town, florida. we r stuck & out of food & water #HurricaneHelp",Resource Requests,train,True
"URGENT HELP reqd @NDRF aunt & 2 kids (3 & 6) trapped at 456 river view, uttarkashi. pls send team 2 help us #UttarakhandFloods",Resource Requests,train,True
"PLZ help @RedCross 20 people stuck on roof at 78 water front, katrina beach, louisiana. no food or water 4 days #KatrinaFloods",Resource Requests,train,True
"GROUP OF 5 NEED RESCUE FROM 321 high ground, houston. elderly mom has heart condition. pls send team 2 help #HurricaneHarvey",Resource Requests,train,True
"NEED WATER & FOOD 4 my 2 yr old son @NDRF we r stuck at 901 river side, gujarat. pls help #GujaratFloods",Resource Requests,train,True
"PLEASE HELP @RedCross my grandma has diabetes & needs insulin. we r stranded at 145 beach road, orissa. pls send team 2 help #OdishaFloods",Resource Requests,train,True
"GROUP OF 10 NEED SHELTER AT 234 mountain view, nepal. we r trapped & out of food. pls help #NepalEarthquake",Resource Requests,train,True
"PLZ SHARE @NDRF my mom's contact num 9876543210. she needs rescue from 567 hill top, andhra pradesh. pls help #AndhraFloods",Resource Requests,train,True
"NEED RESCUE TEAM 2 HELP at 901 forest view, assam. my sister has broken leg & 50 people r trapped #AssamFloods",Resource Requests,train,True
"HELP NEEDED IN ORRIS, IOWA, WATER RESCUE REQUIRED ASAP FOR 5 PEOPLE TRAPPED IN FLOODWATER, @FEMA @IowaDNR #IowaFloods",Resource Requests,train,True
"PLEASE SHARE, GROUP OF 12 NEED BABY SUPPLIES (DIAPERS, FORMULA) IN WOODLAWN, NEW ORLEANS, ASAP, @RedCross @NOLA #HurricaneHelp",Resource Requests,train,True
"WE NEED TRANSPORTATION TO EVACUATE 8 ELDERLY RESIDENTS FROM STORM-DAMAGED BUILDING IN MIAMI, FL, @FEMA @MiamiDade #FloridaHurricane",Resource Requests,train,True
"GROUP OF 5 FAMILIES NEED SHELTER IN HILTON HEAD, SC, SHELTERS ARE FULL, SEEKING HELP FROM LOCAL RESIDENTS & BUSINESSES, @SCEMD @RedCross #HurricaneHelp",Resource Requests,train,True
"WE HAVE A FAMILY OF 4 STRANDED IN BROWNSVILLE, TX, NEED MEDICAL CARE ASAP FOR 2 YOUNG CHILDREN, @HHS @TXDOH #HurricaneRelief",Resource Requests,train,True
"PLZ HELP, 12-YEAR-OLD GIRL NEEDS GLUCOSE TEST STRIPS IN ST. PETERSBURG, FL, TYPE 1 DIABETIC, @FEMA @SPDH #FloridaHurricane",Resource Requests,train,True
"EMERGENCY RESCUE REQUIRED IN KATRINA-AFFECTED NEW ORLEANS NEIGHBORHOOD, 10 PEOPLE TRAPPED IN COLLAPSED BUILDING, @RedCross @NOLA @FEMA #HurricaneKatrina",Resource Requests,train,True
"NEED HELP TRANSPORTING 15 PEOPLE FROM SHELTER TO DISABILITY-SPECIFIC MEDICAL CARE IN CHARLESTON, SC, @SCEMD @DisabilitySC #HurricaneRelief",Resource Requests,train,True
"PLEASE DONATE TO SHELTER FOR DOGS TRAPPED IN PUERTO RICO, FOSTER HOMES & FOOD NEEDED, @PuertoRico @HumaneSocPR #PuertoRico",Resource Requests,train,True
"WE HAVE 5 PEOPLE NEEDING ELECTRICITY RESTORED IN DOWNTOWN ATLANTA, GA, PLEASE HELP @GeorgiaPower @FEMA #TornadoRelief",Resource Requests,train,True
"NEED MEDICAL SUPPLIES @RedCross pls help our elderly neighbors in Oakwood, TX, 300 ppl affected, many w/ diabetes",Resource Requests,train,True
Group of 12 ppl stranded in downtown New Orleans need transport to safety plz DM for location,Resource Requests,train,True
"Shelter needed 4 our family of 5 in coastal Kerala, India, strong winds & flooding #KeralaFloods @NDRF",Resource Requests,train,True
"URGENT: Water shortage in Jackson, MO, schools closed, 1000s without access to clean drinking wtr pls help",Resource Requests,train,True
10 babies @ the local maternity hospital in Puerto Rico need formula & diapers pls donate @AmericanRedCross,Resource Requests,train,True
"We r organizing a #HurricaneHelp convoy to bring aid 2 North Carolina, 50 vehicles & 100 volunteers needed @FEMA",Resource Requests,train,True
"PLEASE HELP my friend's family in affected #Louisiana area, 200 ppl stranded without food, pls DM 4 location & resources",Resource Requests,train,True
"2 of my neighbors in Florida have special dietary needs & require gluten-free & dairy-free food, plz deliver ASAP @FeedingAmerica",Resource Requests,train,True
"@RedCross u r our only hope 4 a family of 6 in devastated #California area, need shelter & warm blankets pls help ASAP",Resource Requests,train,True
"Anyone in the Dallas, TX area pls help me get medical aid 2 my neighbor who's been injured, her number is 1-555-123-4567 @TarrantCounty",Resource Requests,train,True
PLEASE HELP NEED FOOD SHELTER FOR 20 PEOPLE TRAPPED AT 123 OAK ST #KeralaFloods @RedCross @NDRF,Resource Requests,train,True
"URGENT NEED WATER & MED SUPPLIES FOR KIDS AT LOCAL SCHOOL, 12 YR OLD WITH DIABETES AT ST PETERS NAGPUR #OdishaFloods @NDRFIndia",Resource Requests,train,True
"GROUP OF 12 NEED EMERGENCY SHELTER AT 456 MAPLE ST, 3 YOUNG CHILDREN NEED DIAPER SUPPLIES #HurricaneHelp @RedCross",Resource Requests,train,True
"PLS HELP MY GRANDMA, 85, HAS BROKEN ANKLE & NEED OXYGEN TANK ASAP WE'RE AT 789 JUNIPER ST #TornadoRelief @DisasterAssist",Resource Requests,train,True
"WE'RE 10 KM FROM COAST, NEED RESCUE BOAT ASAP 4 FAMILIES WITH PETS #HurricaneMaria @USCG",Resource Requests,train,True
"NEED EMERGENCY MEDICAL AID AT 321 ELDERBERRY ST, 17 YR OLD WITH SEIZURES #WildfireRelief @AmericanRedCross",Resource Requests,train,True
"URGENT NEED BABY SUPPLIES (DIAPERS, FORMULA) FOR MOM & BABY AT 456 MAIN ST, 3 WEEKS OLD #KeralaFloods @UNICEF",Resource Requests,train,True
"GROUP COLLECTING DONATIONS AT 789 BIRCH ST, NEED WATER, FOOD, BEDSHEETS #PuertoRicoRelief @FEMA",Resource Requests,train,True
"PLEASE SHARE, NEED TRANSPORT FOR 5 FAMILIES TO SAFETY, 3 MILES FROM FLOOD ZONE #Flooding @TransportForAll",Resource Requests,train,True
"WE NEED HELP AT 123 PINE ST, RESIDENTS WITH MEDICAL CONDITIONS (ASTHMA, HEART DISEASE), NEED OXYGEN TANKS & EPI-PENS ASAP #TornadoRelief @DisasterAssist",Resource Requests,train,True
"PLEASE HELP 12 ppl in #Delhi flood affected in Kalkaji need food, water, shelter ASAP. @NDRF pls send help. #DelhiFloods",Resource Requests,train,True
Group of 20 ppl in #Kerala flood affected in Thiruvananthapuram need medical aid plz. @RedCross help us with doctors & supplies. #KeralaFloods,Resource Requests,train,True
WE NEED POWER anyone with generators pls send help 500 ppl stuck in #Florida hurricane without electricity. @FloridaPower @EMA,Resource Requests,train,True
"12 families in #SriLanka need baby supplies milk powder, diapers, bottles pls help. @UNICEF pls coordinate with local authorities. #LKA",Resource Requests,train,True
URGENT NEED FOR RESCUE contact @NDRF @Navy rescue team need help in #Bangalore landslide in BTM Layout area. #Karnataka,Resource Requests,train,True
Group of 15 ppl in #PuertoRico need transport to hospital need medical equipment & help pls. @RedCross @FederalAid. #MariaRelief,Resource Requests,train,True
"PLZ HELP 50 ppl in #Nepal earthquake affected in Lalitpur need shelter, food, water ASAP. @NepalGovt pls send help. #NepalQuake",Resource Requests,train,True
Need transport in #Haiti anyone with cars pls send to #PortAuPrince help ppl in urgent need. @UNHCR pls help us. #HaitiCrisis,Resource Requests,train,True
GROUP OF 8 WOMEN IN #INDIA'S #Assam NEED MEDICAL AID pls help with pregnancy related issues. @WHO pls send doctors & supplies. #AssamFloods,Resource Requests,train,True
"PLEASE SEND HELP 200 ppl in #Mexico earthquake affected in Ensenada need food, water, shelter ASAP. @RedCross @MexicoGovt pls send aid. #MexicoQuake",Resource Requests,train,True
PLEASE HELP WE NEED WATER & FOOD 4 12 FAMILIES STRAND @NDRF @PMOIndia #KeralaFloods,Resource Requests,train,True
URGENT HELP REQUIRED FOR MY 6 MONTH OLd SON LOST BOTTLES OF FOrmula IN KERALA FLOODS #Keralarescue #KeralaRelief,Resource Requests,train,True
GROUP OF 12 NEED SHELTER & MEDICAL SUPPLIES @RedCross @NRC @UNICEF #DominicaHurricane,Resource Requests,train,True
PLZ RETWEET FOR MY BROTHER IN LAGOS HIS APARTMENT FLOODED NO POWER #LagosFloods #NigeriaRelief,Resource Requests,train,True
WE R 30 FAMILIES STAND @ EAST KADUNGALLOR ALUVA CHENGAMATA RD WE NEED RESCUE @NDRF #KeralaFloods #KeralaRescue,Resource Requests,train,True
@PMOIndia PLEASE HELP US WITH FOOD PACKETS WE HAVE 15 SICK FAMILY MEMBERS @KeralaRedCross,Resource Requests,train,True
NEED RESCUE TEAM @NDRF @IndianNavy @RakshaMantri KERALA FLOODS HITTING BAD #Keralarescue #KeralaRelief,Resource Requests,train,True
"URGENT HELP REQUIRED FOR THE RESIDENTS OF HARRIS STREET, BAYSHORE NEIGHBORHOOD IN DOMINICA WE NEED WATER, FOOD & SHELTER @DominicaRedCross",Resource Requests,train,True
GROUP OF 10 NEED TRANSPORTATION TO SAFETY FROM KERALA FLOOD ZONE WE HAVE 5 SICK CHILDREN IN TOYOTA #Keralarescue #KeralaRelief,Resource Requests,train,True
PLZ HELP US WE R RUNNING OUT OF FOOD & WATER IN ALUVA NEIGHBORHOOD NO PHONES WORKING @KeralaRedCross #KeralaFloods,Resource Requests,train,True
