id,message,original,genre,event,split,target_label,clean_text,text_length,word_count,pred_label,correct
2999,purified water. we leave at croix-des-bouquets ( Meyer entrue 2Rigaud ) just next 2the pshychiatry center. ,purified water. we leave at croix-des-bouquets ( Meyer entre 2Rigaud ) just next 2the pshychiatry center.,direct,haiti_earthquake,test,Volunteering and Donations,purified water. we leave at croix-des-bouquets meyer entrue 2rigaud just next 2the pshychiatry center.,102,14,Critical Rescue,False
23779,"In the Central and West Asia and North Africa (CWANA) region, ICARDA is responsible for the improvement of durum and bread wheat, chickpea, pasture and forage legumes and farming systems; and for the protection and enhancement of the natural resource base of water, land, and biodiversity.",,news,,test,Volunteering and Donations,"in the central and west asia and north africa cwana region, icarda is responsible for the improvement of durum and bread wheat, chickpea, pasture and forage legumes and farming systems and for the protection and enhancement of the natural resource base of water, land, and biodiversity.",286,46,Situational Awareness,False
26779,"She said efforts were underway to ensure shelters had adequate stocks of safe drinking water, especially bottled water, to check the spread of disease.",,news,,test,Volunteering and Donations,"she said efforts were underway to ensure shelters had adequate stocks of safe drinking water, especially bottled water, to check the spread of disease.",151,24,Irrelevant,False
23639,"They receive free transport from Iran to Herat, where they receive a $10 travel grant, a tarpaulin, blankets, stoves, hygienic supplies, tools and 150 kilograms of WFP wheat.",,news,,test,Volunteering and Donations,"they receive free transport from iran to herat, where they receive a 10 travel grant, a tarpaulin, blankets, stoves, hygienic supplies, tools and 150 kilograms of wfp wheat.",173,28,Irrelevant,False
12949,Winter coat Gloves Hat Scarves Shirts Water Hygiene products,,direct,usa_sandy,test,Volunteering and Donations,winter coat gloves hat scarves shirts water hygiene products,60,9,Resource Requests,False
20059,Fritz Institute is a non-profit organization dedicated to addressing complex operational challenges in the delivery of humanitarian aid to people and communities in need worldwide.,,news,,test,Volunteering and Donations,fritz institute is a non-profit organization dedicated to addressing complex operational challenges in the delivery of humanitarian aid to people and communities in need worldwide.,180,25,Situational Awareness,False
20269,Two aircraft have been hired to spray pesticides in Mauritania and two others for Mali.,,news,,test,Volunteering and Donations,two aircraft have been hired to spray pesticides in mauritania and two others for mali.,87,15,Irrelevant,False
20339,"WFP will provide support by: i) rehabilitating environmental and productive infrastructure to improve household food security and assist vulnerable groups in rural areas in coping with climate shocks; ii) providing nutritional support to children under 5 and pregnant and lactating women, as part of a programme to address acute malnutrition and offer nutritional education; and iii) supporting the provision of school feeding for children aged 3 to 12.",,news,,test,Volunteering and Donations,"wfp will provide support by i rehabilitating environmental and productive infrastructure to improve household food security and assist vulnerable groups in rural areas in coping with climate shocks ii providing nutritional support to children under 5 and pregnant and lactating women, as part of a programme to address acute malnutrition and offer nutritional education and iii supporting the provision of school feeding for children aged 3 to 12.",447,68,Irrelevant,False
20399,CARE will provide assistance with the preparation of project proposals so that LDPs will be able to ensure continued welfare assistance to those most vulnerable beneficiaries after WFP phases out.,,news,,test,Volunteering and Donations,care will provide assistance with the preparation of project proposals so that ldps will be able to ensure continued welfare assistance to those most vulnerable beneficiaries after wfp phases out.,196,30,Irrelevant,False
20549,We have provided $41 million so far out of that monies to support agencies providing relief on the ground and for humanitarian commodities.,,news,,test,Volunteering and Donations,we have provided 41 million so far out of that monies to support agencies providing relief on the ground and for humanitarian commodities.,138,23,Irrelevant,False
20789,Today we supplied the village with 500 eucalypt (300) and pine seedlings (200) which will be used to plant around the village to restore their sawlogs and the surrounding village areas.,,news,,test,Volunteering and Donations,today we supplied the village with 500 eucalypt 300 and pine seedlings 200 which will be used to plant around the village to restore their sawlogs and the surrounding village areas.,181,31,Situational Awareness,False
21029,"It is reported that some roads in the hardest-hit areas have been swept away, preventing emergency services personnel from providing rescue and relief.",,news,,test,Volunteering and Donations,"it is reported that some roads in the hardest-hit areas have been swept away, preventing emergency services personnel from providing rescue and relief.",151,23,Critical Rescue,False
21039,"BANGKOK, 10 October 2011 (NNT)-Thammasart University has opened more space to shelter flood victims as more of them are arriving to Rangsit campus to seek temporary refuge while floods continue to wreak havoc.",,news,,test,Volunteering and Donations,"bangkok, 10 october 2011 nnt -thammasart university has opened more space to shelter flood victims as more of them are arriving to rangsit campus to seek temporary refuge while floods continue to wreak havoc.",208,34,Situational Awareness,False
21129,"This assistance, valued at $200.7 million, was targeted at the most vulnerable groups totaling some nine million people, including those affected by natural disaster, conflict, returned refugees and internally displaced peoples.",,news,,test,Volunteering and Donations,"this assistance, valued at 200.7 million, was targeted at the most vulnerable groups totaling some nine million people, including those affected by natural disaster, conflict, returned refugees and internally displaced peoples.",227,31,Critical Rescue,False
21229,"- UNFPA, WHO and UNICEF are building over 100 prefabricated structures to replace BHUs before winter with UNOPS.KARACHI: The sixth round of the one-day special polio campaigns on Sundays in 24 'sensitive' neighbourhoods of",,news,,test,Volunteering and Donations,"- unfpa, who and unicef are building over 100 prefabricated structures to replace bhus before winter with unops.karachi the sixth round of the one-day special polio campaigns on sundays in 24 'sensitive' neighbourhoods of",221,34,Irrelevant,False
