id,message,original,genre,event,split,target_label,clean_text,text_length,word_count,pred_label,correct
23639,"They receive free transport from Iran to Herat, where they receive a $10 travel grant, a tarpaulin, blankets, stoves, hygienic supplies, tools and 150 kilograms of WFP wheat.",,news,,test,Volunteering and Donations,"they receive free transport from iran to herat, where they receive a 10 travel grant, a tarpaulin, blankets, stoves, hygienic supplies, tools and 150 kilograms of wfp wheat.",173,28,Irrelevant,False
27579,"We are working with other humanitarian actors and the Afghan authorities to ensure that survivors don't go hungry.""",,news,,test,Volunteering and Donations,we are working with other humanitarian actors and the afghan authorities to ensure that survivors don't go hungry.,114,18,Irrelevant,False
27289,"We are trying to prevent such food rioting by pumping more relief materials into the flood-hit areas, said Manoj Kumar Srivastava, the state disaster management secretary.",,news,,test,Volunteering and Donations,"we are trying to prevent such food rioting by pumping more relief materials into the flood-hit areas, said manoj kumar srivastava, the state disaster management secretary.",171,26,Critical Rescue,False
23609,3) Co-ordinating humanitarian efforts: overall international humanitarian coalition = UN + Red Cross + NGOs with support of donors.,,news,,test,Volunteering and Donations,3 co-ordinating humanitarian efforts overall international humanitarian coalition un red cross ngos with support of donors.,123,16,Irrelevant,False
27779,"Following the attack on Ngouboua village by armed militants from Nigeria in February, we have been also providing food to the families who lost their homes in the fire, during the attack.",,news,,test,Volunteering and Donations,"following the attack on ngouboua village by armed militants from nigeria in february, we have been also providing food to the families who lost their homes in the fire, during the attack.",187,32,Critical Rescue,False
27889,"The ICRC, in cooperation with the International Federation, has been concentrating on non-food assistance such as personal hygiene items (soap), household goods (blankets, stoves, jerrycans, cooking sets and coal), clothing and shelter (tents and tarpaulins).",,news,,test,Volunteering and Donations,"the icrc, in cooperation with the international federation, has been concentrating on non-food assistance such as personal hygiene items soap , household goods blankets, stoves, jerrycans, cooking sets and coal , clothing and shelter tents and tarpaulins .",256,38,Irrelevant,False
17749,"LONDON, March 5 (AFP) - Military planes and helicopters took to the air Sunday across the world as the international community stepped up its aid efforts to the 1.5 million people hit by deadly floods in Mozambique.",,news,,test,Volunteering and Donations,"london, march 5 afp - military planes and helicopters took to the air sunday across the world as the international community stepped up its aid efforts to the 1.5 million people hit by deadly floods in mozambique.",213,37,Situational Awareness,False
28019,"In addition to the above, 300 navy boats with 29 teams from the Navy and Airforce are being kept ready to assist in the relief activities, Brigadier Wanigasooriya added.",,news,,test,Volunteering and Donations,"in addition to the above, 300 navy boats with 29 teams from the navy and airforce are being kept ready to assist in the relief activities, brigadier wanigasooriya added.",169,29,Irrelevant,False
18139,"Initial assessment done have not yet identified the source of the outbreak, but the national task force has singled out six districts neighbouring Luwero for active case search, surveilance and social mobilization for the ebola outbreak.",,news,,test,Volunteering and Donations,"initial assessment done have not yet identified the source of the outbreak, but the national task force has singled out six districts neighbouring luwero for active case search, surveilance and social mobilization for the ebola outbreak.",237,36,Irrelevant,False
4109,i want to give blood where do I go ,Mwen ta vl bay san ki koti poum ale,direct,haiti_earthquake,test,Volunteering and Donations,i want to give blood where do i go,34,9,Irrelevant,False
12399,"i can donate whatever is needed : food , clothes , coats , blankets , baby food/supplies , whatever .",,direct,usa_sandy,test,Volunteering and Donations,"i can donate whatever is needed food , clothes , coats , blankets , baby food supplies , whatever .",99,20,Resource Requests,False
23879,"The food items comprising mainly of rice, milo, biscuits, noodles, milk, mineral water and canned tuna are part of the 1,500 tonnes of relief items that the Singapore Red Cross had sent via a barge to Nias on Monday, 4 April.",,news,,test,Volunteering and Donations,"the food items comprising mainly of rice, milo, biscuits, noodles, milk, mineral water and canned tuna are part of the 1,500 tonnes of relief items that the singapore red cross had sent via a barge to nias on monday, 4 april.",225,41,Irrelevant,False
16489,"For his part, Mr. Mamadou Sy, Chairman of an association of environment relays, said: ""Our association was supported by the project with the provision of bushfire control equipment we are now using for fire suppression, but also to open and clean firewalls.",,news,,test,Volunteering and Donations,"for his part, mr. mamadou sy, chairman of an association of environment relays, said our association was supported by the project with the provision of bushfire control equipment we are now using for fire suppression, but also to open and clean firewalls.",255,42,Irrelevant,False
24059,"Working together with the Canadian Red Cross, the American Red Cross is providing water supplies and environmentally safe sanitation systems to more than 1,100 households in Kajhu, including Ismet's.",,news,,test,Volunteering and Donations,"working together with the canadian red cross, the american red cross is providing water supplies and environmentally safe sanitation systems to more than 1,100 households in kajhu, including ismet's.",199,29,Irrelevant,False
